"Quit Nexus","Lukk Nexus",""
"About","Om",""
"Cut","Klipp ut",""
"Copy","Kopier",""
"Paste","Lim inn",""
"Core","Kjerne",""
"Application","Applikasjon",""
"Key Management","",""
"Style","Stil",""
"Modules","Moduler",""
"Download Recent Database","Last ned Siste Database",""
"Cannot bootstrap recent database in manual mode","Kan ikke bootstrappe siste database i manuell modus",""
"Please wait for Nexus Core to start.","Vennligst vent mens Nexus Kjernen starter.",""
"Reload wallet GUI","",""
"Toggle FullScreen","Fullskjermsvisning av/på",""
"Toggle Developer Tools","Aktiverer/deaktiverer utviklerverktøy",""
"Toggle Module's Developer Tools","Aktiverer/deaktiverer utviklerverktøy",""
"Nexus Website","Nexus Webside",""
"Nexus Git Repository","Nexus Git Repository",""
"Nexus Wallet Guide","Nexus Lommebokguide",""
"Report Bug","",""
"Open Core Data Folder","",""
"Open Interface Data Folder","",""
"Check for Updates...","Se etter oppdateringer...",""
"There are currently no updates available","",""
"Checking for Updates...","Ser etter oppdateringer...",""
"Update available! Downloading...","Oppdatering er tilgjengelig! Laster ned...",""
"Quit and install update...","Lukk og innstaller oppdatering...",""
"File","Fil",""
"Edit","Rediger",""
"Settings","Innstillinger",""
"View","Vis",""
"Help","Hjelp",""
"Error","",""
"Unknown error","",""
"Required!","",""
"Invalid!","",""
"Out of range!","",""
"Must be at least %{min} characters","",""
"Update available for %{smart_count} module |||| Updates available for %{smart_count} modules","",""
"Error fetching transactions","",""
"New transaction","",""
"%{smart_count} day |||| %{smart_count} days","",""
"%{smart_count} hour |||| %{smart_count} hours","",""
"%{smart_count} minute |||| %{smart_count} minutes","",""
"%{smart_count} second |||| %{smart_count} seconds","",""
"Switch user","","Header.UserDropdown"
"Log in to another user","","Header.UserDropdown"
"Accounts","","Header.UserDropdown"
"Tokens","","Header.UserDropdown"
"Set recovery phrase","","Header.UserDropdown"
"Log out of all users","","Header.UserDropdown"
"Log out","","Header.UserDropdown"
"Log in","","Header.UserDropdown"
"Create new user","","Header.UserDropdown"
"Overview","Oversikt","NavigationBar"
"User","","NavigationBar"
"Send","Send","NavigationBar"
"Transactions","Transaksjoner","NavigationBar"
"Address Book","Adressebok","NavigationBar"
"Settings","Innstillinger","NavigationBar"
"Console","Konsoll","NavigationBar"
"Lite mode","","LiteModeNotice"
"Lite mode is now available on Nexus Wallet! You can choose to enable lite mode now or just ignore it. You can change your decision anytime under Settings/Core.","","LiteModeNotice"
"Why you might want to enable lite mode","","LiteModeNotice"
"Nexus Core would take less resources (memory and storage) to run","","LiteModeNotice"
"Synchronization would be much faster","","LiteModeNotice"
"Why you might NOT want to enable lite mode","","LiteModeNotice"
"You would NOT be able to mine or stake","","LiteModeNotice"
"Legacy Mode would be disabled","","LiteModeNotice"
"Ignore","Ignorer","LiteModeNotice"
"Enable lite mode","","LiteModeNotice"
"Token balances","","Overview"
"The balance displayed might not be up-to-date since the wallet is not yet fully synchronized","Saldo kan være ukorrekt da lommeboken ikke er synkronisert","Overview"
"Balance","Saldo","Overview"
"OTHER TOKENS","","Overview"
"NXS Balance","","Overview"
"%{token_name} balance","","Overview"
"This includes your unclaimed balance, unconfirmed balance and immature balance","","Overview"
"Incoming balances","","Overview"
"Connections","Tilkoblinger","Overview"
"Last updated
%{time}","","Overview"
"Block Count","Blokknummer","Overview"
"Market Price","","Overview"
"Market Cap","","Overview"
"24hr Change","24hr Endring","Overview"
"Prime Difficulty","Prime Vanskelighetsgrad","Overview"
"Hash Difficulty","","Overview"
"Staking Difficulty","","Overview"
"Staking stats not yet available until you get a genesis transaction","","Overview"
"Stake Rate","Stake Sats","Overview"
"Block Weight","Block Weight","Overview"
"Trust Weight","Tillit Vekt","Overview"
"Stake Weight","Stake Vekt","Overview"
"Invalid amount","Ugyldig beløp","Send"
"%{currency} amount","","Send"
"Amount","Beløp","Send"
"All","Alle","Send"
"Expires in","","Send"
"The amount of time since the transaction is created after which the transaction can no longer be credited by the recipient.","","Send"
"Days","","Send"
"Hours","","Send"
"Minutes","","Send"
"Seconds","","Send"
"Send","Send","Send"
"Cannot move to the same account","Kan ikke flytte til samme konto","Send"
"Source and recipient must be of the same token","","Send"
"Send to","Send til","Send"
"Recipient Name or Address","","Send"
"Your address book is empty","Din adressebok er tom","Send"
"Create new contact","Legg til ny kontakt","Send"
"Recipient name cannot be resolved","","Send"
"Remove recipient","Slett mottaker","Send"
"Reference must be an unsigned integer","","Send"
"Reference","","Send"
"An optional number which may be provided by the recipient to identify this transaction from the others, e.g. invoice number, order number, etc.","","Send"
"Ref. number (optional)","","Send"
"Accounts","","Send"
"Unnamed account","","Send"
"Tokens","","Send"
"Unnamed token","","Send"
"Advanced options","","Send"
"Send from","Sende fra","Send"
"Select an account","Velg en konto","Send"
"Add recipient","Legg til mottaker","Send"
"Proceed","","Send"
"Unnamed token","","PreviewTransaction"
"Unnamed account","","PreviewTransaction"
"From","","PreviewTransaction"
"To","","PreviewTransaction"
"Amount","Beløp","PreviewTransaction"
"Reference","","PreviewTransaction"
"Expires","","PreviewTransaction"
"NO EXPIRY","","PreviewTransaction"
"Transaction never expires, and you won't be able to void it even if the recipient doesn't credit the transaction","","PreviewTransaction"
"in %{time_span}","","PreviewTransaction"
"You're sending","","PreviewTransaction"
"Transaction sent","Transaksjon sendt","PreviewTransaction"
"Error sending transaction","","PreviewTransaction"
"Enter your PIN to confirm","","PreviewTransaction"
"Sending transaction...","","PreviewTransaction"
"Send transaction","","PreviewTransaction"
"Select backup directory","Velg katalog for sikkerhetskopier","Settings.Application"
"Backup directory","Katalog for sikkerhetskopier","Settings.Application"
"Browse","Bla gjennom","Settings.Application"
"Turn module open source policy on?","","Settings.Application"
"All modules without open source verifications, possibly including your own under-development modules, will become invalid. Wallet must be refreshed for the change to take effect.","Alle moduler uten åpen kilde verifikasjoner, muligens inkludert dine egne moduler under utvikling, vil bli ugyldige. Lommeboken må lastes inn på nytt for at endringene skal tre i kraft.","Settings.Application"
"Turn module open source policy off?","","Settings.Application"
"This is only for module developers and can be dangerous for
            regular users. Please make sure you know what you are doing!","","Settings.Application"
"It would be much easier for a closed source module to hide
            malicious code than for an open source one. Therefore, in case you
            still want to disable this setting, it is highly recommended that
            you only install and run closed source modules that you are
            developing yourself.","","Settings.Application"
"Turn policy off","","Settings.Application"
"Keep policy on","","Settings.Application"
"Are you sure you want to disable auto update?","Er du sikker på at du vil skru av automatiske oppdateringer?","Settings.Application"
"Keeping your wallet up-to-date is important for your security and will ensure that you get the best possible user experience.","","Settings.Application"
"Keep auto update On","Behold automatiske oppdateringer på","Settings.Application"
"Turn auto update Off","Skru automatiske oppdateringer av","Settings.Application"
"Minimize on close","","Settings.Application"
"Minimize the wallet when closing the window instead of closing it.","","Settings.Application"
"Open on startup","","Settings.Application"
"Open the wallet when ever the OS starts.","","Settings.Application"
"Auto update (Recommended)","Automatisk oppdatering (Anbefalt)","Settings.Application"
"Automatically check for new versions and notify if a new version is available.","Sjekk etter nye versjoner automatisk og gi beskjed om en ny versjon er tilgjengelig.","Settings.Application"
"Allow Pre-releases","","Settings.Application"
"Accept pre-release versions (e.g. alpha, beta) when checking for updates.","","Settings.Application"
"Send anonymous usage data","Send anonym brukerdata","Settings.Application"
"Send anonymous usage data to allow the Nexus developers to improve the wallet.","","Settings.Application"
"Base currency","","Settings.Application"
"Developer mode","Utviklermodus","Settings.Application"
"Development mode enables advanced features to aid in development. After enabling the wallet must be closed and reopened to enable those features.","Utviklermodus åpner for avanserte funksjoner for å hjelpe til med utvikling. Etter å ha aktivert utviklermodus må lommeboken startes på ny for at endringene skal tre i kraft.","Settings.Application"
"Module open source policy","Module open source policy","Settings.Application"
"Only modules which have valid open source repositories are allowed to be installed and run. You can disable this option to test run the modules that you're developing","Kun moduler som har gyldige åpen kilde repositories er tillat å innstalleres å kjøres. Du kan deaktivere denne muligheten til å teste ut modulene du utvikler","Settings.Application"
"Allow SymLink","","Settings.Application"
"Allow the presence of SymLinks in the module directory","","Settings.Application"
"Switch language?","","Settings.Application"
"Translations for %{language} are contributed by our amazing community members","","Settings.Application"
"Switch to %{language}","","Settings.Application"
"Cancel","Avbryt","Settings.Application"
"Language","","Settings.Application"
"Verbose level","","Settings.Core"
"Verbose level for logs.","","Settings.Core"
"Core Data Directory","","Settings.Core"
"Where the blockchain data and your legacy wallet.dat are stored","","Settings.Core"
"Clear peer connections","","Settings.Core"
"Clear all stored peer connections and restart Nexus","","Settings.Core"
"Clear","","Settings.Core"
"Lite mode","","Settings.Core"
"Nexus Core under lite mode runs lighter and synchronize much faster, but you will <b>NOT</b> be able to stake, mine, or switch the wallet to Legacy Mode.","","Settings.Core"
"Disabled when Multi-user mode is on","","Settings.Core"
"Resync database","","Settings.Core"
"Delete lite mode database and resynchronize from the beginning","","Settings.Core"
"Resynchronize","","Settings.Core"
"Multi-user","","Settings.Core"
"Allow multiple logged in users at the same time. Mining and staking will be unavailable.","","Settings.Core"
"Disabled when Lite mode is on","","Settings.Core"
"Enable staking","Aktiver staking","Settings.Core"
"Enable/Disable staking on the wallet.","Aktiver/Deaktiver staking fra lommeboken.","Settings.Core"
"Disabled when either Lite mode or Multi-user mode is on","","Settings.Core"
"Enable mining","Aktiver mining","Settings.Core"
"Enable/Disable mining to the wallet.","Aktiver/Deaktiver mining til lommeboken.","Settings.Core"
"Mining IP Whitelist","","Settings.Core"
"IP/Ports allowed to mine to. Separate by <b>;</b> . Wildcards supported only in IP","","Settings.Core"
"Safe Mode","","Settings.Core"
"Enables NextHash verification to protect against corruption, but adds computation time.","","Settings.Core"
"Are you sure you want to disable Safe Mode","","Settings.Core"
"Testnet Iteration","","Settings.Core"
"The iteration of Testnet to connect to. Leave it blank to connect to mainnet.","","Settings.Core"
"Private testnet","","Settings.Core"
"Private testnet runs locally on your machine","","Settings.Core"
"API SSL Port","","Settings.Core"
"Nexus API server SSL Port","","Settings.Core"
"Use non-SSL Ports","","Settings.Core"
"Connect to Nexus Core using non-SSL Ports (less secured)","","Settings.Core"
"API non-SSL Port","","Settings.Core"
"Nexus API server non-SSL Port","","Settings.Core"
"Advanced","","Settings.Core"
"Allow advanced core options","","Settings.Core"
"Core Flags","","Settings.Core"
"Pass these flags to the core on start","","Settings.Core"
"Reload transaction history","","Settings.Core"
"Nexus Core will be restarted. Lite mode database will be deleted and resynchronized from the beginning.","","Settings.Core"
"Exit remote Core mode?","","Settings.Core"
"(This will restart your Core)","(Dette vil omstarte kjernen)","Settings.Core"
"Enter remote Core mode?","","Settings.Core"
"(Remote core will continue to run, but internal core will restart)","","Settings.Core"
"Core settings saved","Kjerneinnstillinger er lagret","Settings.Core"
"Restarting Core...","Starter Kjernen på nytt...","Settings.Core"
"Error saving settings","","Settings.Core"
"Embedded Core","","Settings.Core"
"Remote Core","","Settings.Core"
"Restart Core for these changes to take effect","","Settings.Core"
"Save settings","","Settings.Core"
"IP address","IP-adresse","Settings.Core"
"Remote Core IP address","","Settings.Core"
"API SSL","","Settings.Core"
"Use SSL for API calls","","Settings.Core"
"API Username","","Settings.Core"
"Nexus API server Username","","Settings.Core"
"API Password","","Settings.Core"
"Nexus API server Password","","Settings.Core"
"Log out on close","","Settings.Core"
"Log out of all users before closing the wallet","","Settings.Core"
"Settings","Innstillinger","Settings"
"Application","Applikasjon","Settings"
"Core","Kjerne","Settings"
"Style","Stil","Settings"
"Modules","Moduler","Settings"
"Select development module directory","","Settings.Modules"
"Your module is still in development? <link>Add a development module</link>","","Settings.Modules"
"Select module archive file","Velg modul arkiv fil","Settings.Modules"
"Select module directory","Velg modul katalog","Settings.Modules"
"Add Module","Legg til Modul","Settings.Modules"
"Checking module","Kontrollerer modul","Settings.Modules"
"Drop here to install","Slipp her for å innstallere","Settings.Modules"
"Select module's <file>archive file</file> or <dir>directory</dir>","","Settings.Modules"
"or drag and drop it here","eller dra og slipp det her","Settings.Modules"
"Developed by Nexus","","Settings.Modules"
"Installed modules","","Settings.Modules"
"Failed to load %{moduleName}","","Settings.Modules"
"No modules have been installed","","Settings.Modules"
"Disable %{moduleName}?","Deaktiver %{moduleName}?","Settings.Modules"
"Wallet will be automatically refreshed for the change to take effect","","Settings.Modules"
"Enable %{moduleName}?","Aktiver %{moduleName}?","Settings.Modules"
"This module was built for an incompatible wallet version","","Settings.Modules"
"Module is not open source","Modul er ikke åpen kilde","Settings.Modules"
"The provided repository is not verified to be the real source code of this module","","Settings.Modules"
"%{version} update available","","Settings.Modules"
"development","","Settings.Modules"
"Cancel download","","Settings.Modules"
"Downloading %{percentage}%...","","Settings.Modules"
"Install","","Settings.Modules"
"Failed to load module","","Settings.Modules"
"Overwrite module?","Skriv over modulen?","Settings.Modules"
"A module with the same directory name already exists","En modul med det samme navnet eksisterer allerede","Settings.Modules"
"Module has been successfully installed","","Settings.Modules"
"The wallet will now be refreshed for the new module to take effect","","Settings.Modules"
"Failed to install module","","Settings.Modules"
"Cannot find module","Finner ikke modul","Settings.Modules"
"Unsupported file type","Filtypen støttes ikke","Settings.Modules"
"Cannot install from this location","","Settings.Modules"
"Directory has already been added","","Settings.Modules"
"Failed to load development module","","Settings.Modules"
"A module with the same name already exists","","Settings.Modules"
"Development module has been added","","Settings.Modules"
"Cannot find module archive file among assets","","Settings.Modules"
"Error downloading module","","Settings.Modules"
"Module Details","","ModuleDetails"
"Module name","Modulnavn","ModuleDetails"
"Display name","Vis navn","ModuleDetails"
"Module type","Modultype","ModuleDetails"
"Description","Beskrivelse","ModuleDetails"
"Author","Forfatter","ModuleDetails"
"Source code","Kildekode","ModuleDetails"
"Visit repository","Besøk repository","ModuleDetails"
"Cancel download","","ModuleDetails"
"Downloading %{percentage}%...","","ModuleDetails"
"Install","","ModuleDetails"
"Remove module","","ModuleDetails"
"in development","","ModuleDetails"
"Entry","","ModuleDetails"
"Version","Versjon","ModuleDetails"
"Target wallet version","","ModuleDetails"
"incompatible","","ModuleDetails"
"This module is developed by Nexus","Denne modulen er utviklet av Nexus","ModuleDetails"
"This repository does not exist or is private","","ModuleDetails"
"This repository is not verified to be the real source code of this module","","ModuleDetails"
"Module hash","","ModuleDetails"
"Update to %{version}","","ModuleDetails"
"View the release","","ModuleDetails"
"Open App","","ModuleDetails"
"Module is disallowed","","ModuleDetails"
"Installing Module...","Innstallerer modul...","ModuleDetails"
"Install Module","Installer modul","ModuleDetails"
"Warning: This module is written by a third party, Nexus is NOT
              responsible for its quality or legitimacy. Please make sure to do
              your due diligence before installing third party modules and use
              them with your own risk.","","ModuleDetails"
"Select wallpaper","","Settings.Style"
"Starry night","","Settings.Style"
"Cosmic light","Cosmic Light","Settings.Style"
"Nexus.io","","Settings.Style"
"Custom wallpaper","Egendefinert bakgrunnsbilde","Settings.Style"
"Select a custom wallpaper","Velg en egendefinert bakgrunn","Settings.Style"
"Select custom theme file","Velg et tilpasset tema fil","Settings.Style"
"Theme exported","","Settings.Style"
"Render globe","Vis Klode","Settings.Style"
"Render the globe on the Overview page.","Vis kloden på oversiktssiden.","Settings.Style"
"Your computer does not support OPENGL 2.0","Din datamaskin har ikke støtte for OPENGL 2.0","Settings.Style"
"Overview Display","Oversiktsvisning","Settings.Style"
"Hide Overview balances","","Settings.Style"
"Hide the balances on the Overview page for privacy.","","Settings.Style"
"Nexus Addresses format","Nexus adresser format","Settings.Style"
"Choose your Nexus Address display preference","","Settings.Style"
"Sample Address","","Settings.Style"
"Wallet theme","","Settings.Style"
"Background","Bakgrunn","Settings.Style"
"Customize your background wallpaper","Tilpass ditt bakgrunnsbilde","Settings.Style"
"Color scheme","Fargevalg","Settings.Style"
"Background Color","Bakgrunnsfarge","Settings.Style"
"Foreground Color","Forgrunnsfarge","Settings.Style"
"Primary Color","Hovedfarge","Settings.Style"
"Primary Color Accent","Primær farge aksent","Settings.Style"
"Danger Color","Feil Farge","Settings.Style"
"Danger Color Accent","Feil farge aksent","Settings.Style"
"Globe Color","","Settings.Style"
"Globe Pillar Color","","Settings.Style"
"Globe Arch Color","","Settings.Style"
"Import custom theme","Importer tilpasset tema","Settings.Style"
"Export custom theme","Eksportere tilpasset tema","Settings.Style"
"Dark","Mørk","Settings.Style"
"Light","","Settings.Style"
"Custom","Egendefinert","Settings.Style"
"Console","Konsoll","Console"
"Core output","","Console"
"CLI syntax","","Console.NexusAPI"
"URL syntax","","Console.NexusAPI"
"Execute","Utfør","Console.NexusAPI"
"API Documentation","","Console.NexusAPI"
"Clear","","Console.NexusAPI"
"Core is in Manual Mode","Kjernen er i Manuell Modus","Console.CoreOutput"
"NXS balances","","Transactions.Balances"
"Total","","Transactions.Balances"
"Available","","Transactions.Balances"
"The current balance across all NXS accounts that is available to be spent","","Transactions.Balances"
"Stake","Stake","Transactions.Balances"
"The amount of NXS currently staked in the trust account","","Transactions.Balances"
"Unclaimed","","Transactions.Balances"
"The sum of all debit and coinbase transactions made to your NXS accounts that are confirmed but have not yet been credited. This does NOT include immature and unconfirmed amounts","","Transactions.Balances"
"Unconfirmed","","Transactions.Balances"
"The sum of all debit transactions made to your NXS accounts that are not confirmed, or credits you have made to your accounts that are not yet confirmed (not yet included in a block)","","Transactions.Balances"
"Immature","Umoden","Transactions.Balances"
"The sum of all coinbase transactions that have not yet reached maturity","","Transactions.Balances"
"%{token_name} balances","","Transactions.Balances"
"Legacy transaction","","Transactions"
"Coinbase transaction","","Transactions"
"View contract details","","Transactions"
"View transaction details","","Transactions"
"All","Alle","Transactions"
"Past Year","Siste Året","Transactions"
"Past Month","Siste Måneden","Transactions"
"Past Week","Siste Uken","Transactions"
"Address","Adresse","Transactions"
"Search for account/token address","","Transactions"
"Select an address","","Transactions"
"Time span","Tidsperiode","Transactions"
"Operation","","Transactions"
"Transactions","Transaksjoner","Transactions"
"Loading transactions...","","Transactions"
"Failed to load transactions","","Transactions"
"Previous","Forrige","Transactions"
"Page <page></page>","","Transactions"
"Next","Neste","Transactions"
"Accounts","","SelectAddress"
"Unnamed account","","SelectAddress"
"Tokens","","SelectAddress"
"Contacts","","SelectAddress"
"My address for %{name}","Min adresse for %{name}","SelectAddress"
"%{name}'s address","","SelectAddress"
"Unnamed account","","User.Accounts"
"Details","","User.Accounts"
"Rename","","User.Accounts"
"Transaction History","","User.Accounts"
"Create new account","","User.Accounts"
"Account Details","","User.Accounts.AccountDetails"
"Account name","Kontonavn","User.Accounts.AccountDetails"
"Unnamed","","User.Accounts.AccountDetails"
"Created at","","User.Accounts.AccountDetails"
"Last modified","","User.Accounts.AccountDetails"
"Token","","User.Accounts.AccountDetails"
"Data","","User.Accounts.AccountDetails"
"Total account balance","","User.Accounts.AccountDetails"
"Available balance","","User.Accounts.AccountDetails"
"Send %{token_name}","","User.Accounts.AccountDetails"
"Unclaimed balance","","User.Accounts.AccountDetails"
"Unconfirmed balance","","User.Accounts.AccountDetails"
"Stake balance","","User.Accounts.AccountDetails"
"Immature balance","","User.Accounts.AccountDetails"
"Address","Adresse","User.Accounts.AccountDetails"
"Adjust stake amount","","User.Accounts.AccountDetails"
"Trust Account is empty.","","User.Accounts.AccountDetails"
"Trust Account must mature for 72 hours before staking","","User.Accounts.AccountDetails"
"Time","","User.Accounts.AccountHistory"
"Operation","","User.Accounts.AccountHistory"
"From","","User.Accounts.AccountHistory"
"staking","","User.Accounts.AccountHistory"
"mining","","User.Accounts.AccountHistory"
"To","","User.Accounts.AccountHistory"
"Change","","User.Accounts.AccountHistory"
"Account History","","User.Accounts.AccountHistory"
"Loading account history","","User.Accounts.AccountHistory"
"Account balance","","User.Accounts.AccountHistory"
"Show %{tokenName}","","User.Accounts.AccountHistory"
"Total","","User.Accounts.AccountHistory"
"Available","","User.Accounts.AccountHistory"
"Unclaimed","","User.Accounts.AccountHistory"
"Unconfirmed","","User.Accounts.AccountHistory"
"Stake","Stake","User.Accounts.AccountHistory"
"Name already in use","","RenameAccount"
"The name you entered is already in use. Please choose another name.","","RenameAccount"
"Fee","Gebyr","RenameAccount"
"Account has been renamed to %{account_name}","","RenameAccount"
"Rename account","","RenameAccount"
"Error renaming account","","RenameAccount"
"Account name","Kontonavn","RenameAccount"
"Cancel","Avbryt","RenameAccount"
"Renaming","","RenameAccount"
"Rename","","RenameAccount"
"Unnamed asset","","User.Assets"
"You own %{percentage}% of this asset","","User.Assets"
"Create new asset","","User.Assets"
"You don't own any asset","","User.Assets"
"Asset Details","","AssetDetails"
"Edit asset","","AssetDetails"
"Name","Navn","AssetDetails"
"Address","Adresse","AssetDetails"
"Owner","","AssetDetails"
"Ownership","","AssetDetails"
"Created at","","AssetDetails"
"Last modified","","AssetDetails"
"View history","","AssetDetails"
"Tokenize","","AssetDetails"
"Transfer ownership","","AssetDetails"
"Name","Navn","CreateAsset"
"Field name","","CreateAsset"
"Value","","CreateAsset"
"Field value","","CreateAsset"
"Mutable","","CreateAsset"
"Type","","CreateAsset"
"Max. length","","CreateAsset"
"Only applicable to mutable string fields","","CreateAsset"
"Unlimited","","CreateAsset"
"Remove field","","CreateAsset"
"Add field","","CreateAsset"
"Create a new asset","","CreateAsset"
"New asset has been created","","CreateAsset"
"Error creating asset","","CreateAsset"
"Asset name","","CreateAsset"
"A local Name object register will be created for this asset name","","CreateAsset"
"Asset name (optional)","","CreateAsset"
"Asset data","","CreateAsset"
"Estimated fee","","CreateAsset"
"Creating asset","","CreateAsset"
"Create asset","","CreateAsset"
"Asset History Event","","AssetHistoryDetails"
"Type","","AssetHistoryDetails"
"Time","","AssetHistoryDetails"
"Owner","","AssetHistoryDetails"
"Checksum","","AssetHistoryDetails"
"Name","Navn","AssetHistoryDetails"
"Address","Adresse","AssetHistoryDetails"
"Time","","AssetHistory"
"Action","","AssetHistory"
"Register","","AssetHistory"
"Owner","","AssetHistory"
"Asset History","","AssetHistory"
"Loading asset history","","AssetHistory"
"Edit asset","","EditAsset"
"Asset has been updated","","EditAsset"
"Error updating asset","","EditAsset"
"Name","Navn","EditAsset"
"Address","Adresse","EditAsset"
"Updating asset","","EditAsset"
"Update asset","","EditAsset"
"Tokenize asset","","TokenizeAsset"
"Asset has been tokenized","","TokenizeAsset"
"Error tokenizing asset","","TokenizeAsset"
"Asset name","","TokenizeAsset"
"Asset address","","TokenizeAsset"
"Token","","TokenizeAsset"
"Token address","","TokenizeAsset"
"Tokenizing asset","","TokenizeAsset"
"Transfer asset","","TransferAsset"
"Asset has been transferred","","TransferAsset"
"Error transferring asset","","TransferAsset"
"Asset name","","TransferAsset"
"Asset address","","TransferAsset"
"Transfer to","","TransferAsset"
"Recipient username or user ID","","TransferAsset"
"Transferring asset","","TransferAsset"
"User","","User"
"User ID","","User"
"Accounts","","User"
"Staking","","User"
"Tokens","","User"
"Names","","User"
"Namespaces","","User"
"Assets","","User"
"Change password & PIN","","User"
"Change recovery phrase","","User"
"Set recovery phrase","","User"
"Start staking?","","User"
"You have %{amount} NXS in your trust account and can start staking now.","","User"
"However, keep in mind that if you start staking, your stake amount will be locked, and the smaller the amount is, the longer it would likely take to unlock it.","","User"
"To learn more about staking, visit <link>crypto.nexus.io/stake</link>.","","User"
"Don't show this again","","User"
"Start staking","","User"
"Don't stake","","User"
"User Failed to Unlock","","User"
"User Unlocked","","User"
"Indexing User...","","User"
"Change register address","","ChangeRegisterAddress"
"Name has been updated","","ChangeRegisterAddress"
"Error updating name","","ChangeRegisterAddress"
"Name","Navn","ChangeRegisterAddress"
"Register address","","ChangeRegisterAddress"
"Register address that this name points to","","ChangeRegisterAddress"
"Name update fee","","ChangeRegisterAddress"
"Updating name","","ChangeRegisterAddress"
"Update name","","ChangeRegisterAddress"
"Local","","CreateName"
"Namespaced","","CreateName"
"Global","","CreateName"
"Namespace","","CreateName"
"A namespace you own","","CreateName"
"Name cannot start with a colon character","","CreateName"
"Create a new name","","CreateName"
"New name has been created","","CreateName"
"Error creating name","","CreateName"
"Name","Navn","CreateName"
"name","","CreateName"
"namespace","","CreateName"
"Register address","","CreateName"
"Register address that this name points to","","CreateName"
"Name creation fee","","CreateName"
"Creating name","","CreateName"
"Create name","","CreateName"
"View name details","","User.Names"
"Change register address","","User.Names"
"Transfer name","","User.Names"
"Unused","","User.Names"
"Global","","User.Names"
"Namespaced","","User.Names"
"Local","","User.Names"
"Create new name","","User.Names"
"Show unused names","","User.Names"
"You don't own any name","","User.Names"
"Name Details","","NameDetails"
"Change register address","","NameDetails"
"Name","Navn","NameDetails"
"Type","","NameDetails"
"Global","","NameDetails"
"Namespaced","","NameDetails"
"Local","","NameDetails"
"Namespace","","NameDetails"
"Address","Adresse","NameDetails"
"Points to","","NameDetails"
"Created at","","NameDetails"
"Last modified","","NameDetails"
"View history","","NameDetails"
"Transfer ownership","","NameDetails"
"Name History Event","","NameHistoryDetails"
"Type","","NameHistoryDetails"
"Time","","NameHistoryDetails"
"Owner","","NameHistoryDetails"
"Checksum","","NameHistoryDetails"
"Name","Navn","NameHistoryDetails"
"Namespace","","NameHistoryDetails"
"Address","Adresse","NameHistoryDetails"
"Points to","","NameHistoryDetails"
"Time","","NameHistory"
"Action","","NameHistory"
"Register","","NameHistory"
"Owner","","NameHistory"
"Name History","","NameHistory"
